alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,date,tx_time,amt
355756,2203,1,19.0,136798.0,4,376,4.0,772929.0
355757,3276,1,9.0,2155619.0,5,376,3.0,17356.0
355759,4270,1,13.0,3089582.0,2,376,3.0,54434.0
355761,3699,1,12.0,331966.0,2,376,6.0,72407365.99
355762,5532,1,19.0,13191.0,4,376,0.0,0.0
355769,4195,1,19.0,79871.0,3,376,2.0,17764.0
355770,5813,1,18.0,341725.0,3,376,6.0,3003830.288
355772,3312,1,18.0,159317.0,3,376,0.0,0.0
355773,2103,3,17.0,554705.0,3,376,1.0,2508.0
355775,2303,1,12.0,487.0,2,376,0.0,0.0
355776,4979,1,17.0,887398.0,3,376,6.0,3851.0
355780,1102,1,13.0,3516.0,4,376,62.0,12347.0
355787,5731,1,9.0,54331.0,3,376,1.0,498932.0
355789,5713,1,9.0,883517.0,4,376,3.0,306158.55
355791,1946,3,17.0,2112.0,2,376,12.0,701150.75
355792,3999,3,17.0,461707.0,3,376,8.0,31169.691
355793,3346,1,11.0,167327.0,5,376,4.0,3237.0
355794,2339,1,10.0,409561.0,4,376,10.0,78554.845
355795,1190,1,19.0,5112.0,3,376,9.0,5294094.25
355800,2749,3,12.0,848586.0,2,376,4.0,6274541.299999999
355801,1767,1,12.0,105601.0,3,376,20.0,1062130.0
355806,5997,1,2.0,444392.0,3,376,7.0,4079418.95
355808,5306,1,15.0,242106.0,4,376,5.0,11986.33
355810,3910,1,17.0,114439.0,2,376,8.0,731420.43
355812,5500,1,17.0,12207.0,2,376,0.0,5794.0
355813,3782,3,19.0,29734.0,2,376,7.0,3438043.42
355814,188,1,17.0,259985.0,4,376,3.0,173032.0
355815,3252,1,12.0,32412.0,4,376,16.0,1294742.0
355816,6991,1,9.0,7098959.0,1,376,2.0,9700797.82
355822,7630,1,17.0,7638.0,3,376,0.0,0.0
355827,4596,1,18.0,272935.0,2,376,5.0,1185094.7449999999
355884,183,2,17.0,90882.0,4,376,4.0,26955436.1
355895,1088,1,17.0,565453.0,4,376,1.0,23801.0
355899,7073,3,13.0,309683.0,2,376,2.0,1248.0
355900,1623,3,11.0,1551361.0,2,376,4.0,791.0
355901,4131,3,17.0,84272.0,3,376,10.0,96276.0
355905,3341,1,18.0,15620.0,2,376,1.0,37165.0
355909,3313,1,4.0,1749007.0,3,376,3.0,27554.0
355911,2527,1,19.0,0.0,2,376,0.0,0.0
355915,2779,1,12.0,904.0,2,376,2.0,52750.0
355916,2541,1,4.0,2338.0,2,376,0.0,0.0
355917,2217,3,19.0,1758714.0,2,376,79.0,11524528.0
356014,6568,1,4.0,123077.0,2,377,1.0,20879.0
356016,3096,1,19.0,156897.0,2,377,3.0,21397.0
356017,7650,1,9.0,102.0,2,377,0.0,0.0
356018,6571,3,18.0,194492.0,7,377,4.0,31876.0
356033,3836,1,19.0,205660.0,5,377,0.0,0.0
356034,3431,3,15.0,201906.0,5,377,8.0,36628724.235
356037,263,1,18.0,236358.0,5,377,3.0,22956.0
356043,4769,3,17.0,173255.0,4,377,3.0,853849.04
356044,4294,1,4.0,627.0,4,377,0.0,0.0
356045,4063,3,12.0,876408.0,3,377,2.0,758.0
356050,4739,1,9.0,902254.0,4,377,1.0,475794.0
356052,7315,1,4.0,2425916.0,5,377,16.0,59963.0
356054,1219,1,9.0,5845.0,4,377,0.0,12644.0
356055,3753,1,9.0,332834.0,2,377,4.0,435613.0
356057,5540,1,9.0,175.0,3,377,0.0,0.0
356058,1760,1,17.0,2834.0,3,377,0.0,1214580.0
356065,5559,1,17.0,20632.0,2,377,4.0,355625.0
356068,4253,1,12.0,296610.0,3,377,5.0,133353.0
356070,5489,1,5.0,715.0,3,377,0.0,58037.0
356075,299,1,18.0,0.0,2,377,0.0,0.0
356119,1155,1,18.0,948.0,2,377,0.0,0.0
356120,6279,1,19.0,808100.0,7,377,2.0,3668648.0
356140,2244,1,19.0,2766004.0,6,377,10.0,278133.0
356156,5053,1,12.0,1895.0,4,377,0.0,0.0
356165,3512,2,13.0,3372311.0,5,377,1.0,7352.0
356173,4310,1,19.0,1621287.0,5,377,10.0,1092419.412
356179,5848,3,19.0,1415448.0,3,377,13.0,3164212.418
356180,5450,1,17.0,168008.0,3,377,4.0,657944.0
356182,1470,1,12.0,324044.0,3,377,1.0,29985.0
356183,5973,1,2.0,0.0,3,377,11.0,2622930.83
356186,7676,1,5.0,2563684.0,1,377,10.0,34450.0
356187,3562,1,3.0,96316.0,3,377,1.0,1495.0
356188,635,1,13.0,1666968.0,3,377,2.0,1942.0
356189,7672,1,5.0,1836187.0,2,377,0.0,0.0
356195,6359,1,17.0,162418.0,2,377,6.0,71632.0
356214,5670,1,9.0,529947.0,4,377,0.0,0.0
356216,4902,1,19.0,378823.0,6,377,3.0,10446.0
356220,4185,1,3.0,2479385.0,4,377,1.0,8650.0
356221,120,3,14.0,1441976.0,4,377,7.0,20376.0
356225,4862,1,12.0,119727.0,3,377,10.0,4169514.0
356228,4963,1,12.0,0.0,2,377,0.0,0.0
356229,6909,1,12.0,309830.0,4,377,0.0,0.0
356245,1230,1,19.0,0.0,3,377,0.0,0.0
356246,4195,1,19.0,79871.0,3,377,0.0,0.0
356248,2103,3,17.0,554705.0,3,377,3.0,2308.0
356249,515,1,19.0,133207.0,2,377,19.0,811595.0
356288,3382,3,19.0,83133.0,3,377,61.0,13982821.0
356300,1088,1,17.0,565453.0,4,377,1.0,105995.0
356303,7073,3,13.0,309683.0,2,377,2.0,6595.0
356304,1623,3,11.0,1551361.0,2,377,2.0,51580.0
356305,4131,3,17.0,84272.0,3,377,8.0,19056.0
356306,3472,1,12.0,5691.0,2,377,1.0,45540.0
356307,3341,1,18.0,15620.0,2,377,0.0,48785.0
356311,3313,1,4.0,1749007.0,3,377,3.0,8188.0
356313,2527,1,19.0,0.0,2,377,0.0,0.0
356314,2779,1,12.0,904.0,2,377,0.0,0.0
356315,2541,1,4.0,2338.0,2,377,0.0,0.0
356316,2217,3,19.0,1758714.0,2,377,66.0,1046380.0
356369,2721,1,19.0,1882869.0,8,377,21.0,2436106.0
356372,1311,1,13.0,2426554.0,6,377,7.0,24352.0
356384,449,1,19.0,0.0,4,377,0.0,0.0
356386,436,1,19.0,1593144.0,5,377,10.0,16523.0
356387,876,1,17.0,1287860.0,5,377,1.0,470487.0
356388,2692,1,12.0,1562632.0,5,377,5.0,328657.0
356390,6948,1,15.0,41105.0,5,377,0.0,0.0
356395,5575,1,4.0,0.0,5,377,0.0,1003.0
356399,1102,1,13.0,3516.0,4,377,21.0,2321.0
356403,630,1,12.0,2829897.0,6,377,9.0,213105.0
356405,904,1,14.0,0.0,6,377,0.0,0.0
356407,5372,3,18.0,811935.0,4,377,5.0,663239.0
356408,3999,3,17.0,461707.0,3,377,8.0,200425.477
356409,3346,1,11.0,167327.0,5,377,3.0,1366.0
356410,255,3,12.0,357.0,3,377,0.0,38142.0
356411,1190,1,19.0,5112.0,3,377,8.0,17658295.505000003
356413,1767,1,12.0,105601.0,3,377,7.0,107837.0
356418,498,3,12.0,1940568.0,4,377,5.0,214160.0
356420,3643,1,19.0,2479715.0,7,377,15.0,42801.0
356421,3782,3,19.0,29734.0,2,377,4.0,2219203.285
356422,188,1,17.0,259985.0,4,377,1.0,1021.0
356424,3252,1,12.0,32412.0,4,377,13.0,417539.0
356426,7704,3,19.0,21647.0,4,377,3.0,81189.0
356429,7630,1,17.0,7638.0,3,377,0.0,0.0
356484,7177,3,12.0,373119.0,5,377,2.0,1036404.0
356565,3912,1,19.0,1465816.0,7,378,44.0,14296914.5453
356569,5393,1,2.0,98177.0,2,378,6.0,8489303.48
356588,4659,1,12.0,1387.0,4,378,0.0,0.0
356589,263,1,18.0,236358.0,5,378,0.0,1871.0
356594,2774,1,19.0,850.0,4,378,3.0,3062054.46
356599,7637,3,12.0,2422.0,4,378,3.0,6870.0
356600,4769,3,17.0,173255.0,4,378,1.0,1715.0
356601,5956,3,19.0,417504.0,4,378,2.0,641070.0
356602,89,1,19.0,14128.0,3,378,13.0,1102147.4649999999
356605,3444,1,17.0,2167896.0,4,378,4.0,9222125.0
356606,5741,1,4.0,227418.0,2,378,2.0,3124.975
356608,26,1,19.0,493333.0,4,378,1.0,2426.0
356610,4970,3,15.0,1004090.0,4,378,7.0,47282.0
356611,1795,1,17.0,3490977.0,3,378,6.0,159213.0
356612,3753,1,9.0,332834.0,2,378,3.0,7751.0
356614,3336,1,15.0,536609.0,4,378,5.0,5434352.47
356617,6065,1,15.0,246664.0,3,378,8.0,12251210.145
356624,5544,1,13.0,161751.0,2,378,1.0,31.0
356628,2955,1,13.0,3032.0,2,378,7.0,0.0
356629,4697,1,12.0,272814.0,2,378,1.0,337230.0
356630,2143,1,19.0,244739.0,5,378,6.0,3754889.3649999998
356632,4253,1,12.0,296610.0,3,378,5.0,35732.0
356634,5489,1,5.0,715.0,3,378,0.0,64854.0
356637,2560,1,5.0,11875.0,3,378,0.0,0.0
356638,3491,1,18.0,506366.0,3,378,7.0,28845621.61
356639,1547,1,9.0,367478.0,3,378,5.0,12559102.115
356642,299,1,18.0,0.0,2,378,0.0,0.0
356644,1650,3,5.0,0.0,2,378,12.0,8303795.910000001
356734,5053,1,12.0,1895.0,4,378,0.0,0.0
356736,5307,1,17.0,53452.0,4,378,7.0,4570556.45
356742,480,3,15.0,226357.0,5,378,13.0,456187214.015
356745,2221,1,12.0,2531816.0,6,378,0.0,0.0
356746,3417,3,9.0,7712369.0,5,378,7.0,1810491.9379999998
356749,1897,1,3.0,45914.0,4,378,7.0,2026191.2550000001
356752,4846,1,9.0,2656630.0,4,378,0.0,0.0
356753,534,1,4.0,246.0,2,378,0.0,0.0
356756,4788,1,9.0,2218347.0,5,378,3.0,2121.0
356757,3511,3,18.0,1770992.0,3,378,6.0,10785.0
356763,3982,1,9.0,0.0,2,378,0.0,0.0
356765,5224,1,17.0,7658.0,4,378,4.0,2495154.0
356771,3647,1,17.0,297.0,2,378,0.0,0.0
356773,5848,3,19.0,1415448.0,3,378,12.0,218352.44999999998
356774,5450,1,17.0,168008.0,3,378,0.0,283.0
356776,5036,3,1.0,2169802.0,2,378,5.0,172167.125
356777,1470,1,12.0,324044.0,3,378,0.0,0.0
356779,6575,1,17.0,993823.0,4,378,11.0,114785538.99
356781,2529,1,18.0,718481.0,3,378,8.0,16355790.809999999
356783,5203,1,9.0,581418.0,3,378,3.0,12394.0
356784,3811,3,12.0,2285386.0,3,378,20.0,15354565.559999999
356787,3562,1,3.0,96316.0,3,378,0.0,126.0
356789,3661,3,12.0,532893.0,3,378,25.0,890936.4323
356790,635,1,13.0,1666968.0,3,378,1.0,12163.0
356792,6825,3,15.0,16.0,3,378,5.0,1480609.15
356795,6359,1,17.0,162418.0,2,378,1.0,127600.0
356859,3382,3,19.0,83133.0,3,378,52.0,12677388.0
356884,6279,1,19.0,808100.0,7,378,0.0,0.0
356890,7273,1,19.0,113415.0,7,378,1.0,2002.0
356911,40,3,19.0,390912.0,4,378,335.0,1353036.0
356918,5385,3,17.0,172554.0,5,378,2.0,57.0
356924,1584,1,19.0,406.0,5,378,0.0,0.0
356932,120,3,14.0,1441976.0,4,378,8.0,21347.0
356941,1057,3,12.0,918230.0,2,378,9.0,2399130.9699999997
356944,2102,1,17.0,2737735.0,4,378,6.0,434924.0
356949,4195,1,19.0,79871.0,3,378,3.0,54383.0
356950,1973,1,3.0,106956.0,3,378,0.0,0.0
356951,5813,1,18.0,341725.0,3,378,4.0,5955349.776000001
356953,2103,3,17.0,554705.0,3,378,3.0,402683.0
356957,7073,3,13.0,309683.0,2,378,2.0,238.0
356959,6072,1,19.0,18400.0,3,378,12.0,99570987.13
356960,3927,1,17.0,2335832.0,4,378,0.0,0.0
356962,3341,1,18.0,15620.0,2,378,1.0,51920.0
356966,7407,2,17.0,3495.0,3,378,5.0,220353.765
356968,732,1,9.0,41606.0,4,378,0.0,0.0
356969,2527,1,19.0,0.0,2,378,0.0,0.0
357058,2620,1,2.0,117776.0,5,378,5.0,9430360.925
357064,418,1,12.0,1820816.0,5,378,8.0,206351.94400000002
357066,2548,3,16.0,110515.0,5,378,6.0,1590331.19
357067,876,1,17.0,1287860.0,5,378,0.0,0.0
357068,5748,1,19.0,4491108.0,6,378,3.0,515036.0
357069,6948,1,15.0,41105.0,5,378,0.0,0.0
357077,711,3,17.0,399989.0,4,378,4.0,1606409.0
357079,7526,1,13.0,36393.0,6,378,5.0,98441.0
357081,2069,2,12.0,1166.0,4,378,5.0,10116532.36
357084,904,1,14.0,0.0,6,378,0.0,0.0
357086,2661,1,9.0,2912824.0,6,378,2.0,97845.02
357089,1946,3,17.0,2112.0,2,378,6.0,361926.43
357090,3999,3,17.0,461707.0,3,378,8.0,88618.07
357091,3346,1,11.0,167327.0,5,378,3.0,132.0
357092,7423,1,9.0,2033003.0,4,378,10.0,10132.0
357093,255,3,12.0,357.0,3,378,0.0,29695.0
357094,2339,1,10.0,409561.0,4,378,6.0,355623.14499999996
357095,1190,1,19.0,5112.0,3,378,10.0,2084174.905
357098,5524,1,9.0,2905.0,4,378,6.0,2077544.0
357100,2749,3,12.0,848586.0,2,378,16.0,4361591.9
357101,1767,1,12.0,105601.0,3,378,3.0,15103.0
357103,5997,1,2.0,444392.0,3,378,6.0,3537680.6899999995
357106,3630,3,12.0,73143.0,3,378,2.0,31357.0
357107,5306,1,15.0,242106.0,4,378,4.0,14553.599999999999
357108,3910,1,17.0,114439.0,2,378,8.0,10314285.659999998
357109,3729,2,12.0,120077.0,4,378,1.0,7201.0
357112,5500,1,17.0,12207.0,2,378,2.0,555012.0
357115,3079,3,12.0,145855.0,3,378,8.0,5401126.575
357116,188,1,17.0,259985.0,4,378,0.0,63352.0
357119,6991,1,9.0,7098959.0,1,378,2.0,17018054.1
357122,7630,1,17.0,7638.0,3,378,0.0,0.0
357124,5004,1,18.0,14463.0,3,378,2.0,10672345.92
357128,4596,1,18.0,272935.0,2,378,6.0,2400956.0999999996
357209,3912,1,19.0,1465816.0,7,370,21.0,12716262.307
357216,6326,1,5.0,6166.0,2,370,0.0,0.0
357221,1322,1,17.0,90453.0,2,370,12.0,722443.0
357222,5393,1,2.0,98177.0,2,370,6.0,4579958.215
357223,2362,1,18.0,12914.0,2,370,0.0,398.0
357233,7191,1,19.0,8110712.0,6,370,9.0,717154.0
357237,3164,3,19.0,0.0,6,370,0.0,0.0
357259,1174,1,15.0,279243.0,5,370,7.0,1712341.0
357261,3431,3,15.0,201906.0,5,370,11.0,529070.32
357262,84,1,12.0,7450.0,5,370,0.0,0.0
357274,6637,1,19.0,18275.0,4,370,3.0,40067902.15
357275,7637,3,12.0,2422.0,4,370,8.0,402442.68
357278,4769,3,17.0,173255.0,4,370,4.0,4403502.5200000005
357281,5904,1,17.0,321415.0,6,370,1.0,110.0
357282,4063,3,12.0,876408.0,3,370,7.0,15125315.584999999
357285,4242,1,9.0,16492.0,3,370,1.0,3368.0
357286,4616,1,19.0,2059932.0,4,370,3.0,54.0
357287,3008,1,9.0,495.0,3,370,6.0,986342.45
357288,5887,1,12.0,455159.0,5,370,2.0,10519.0
357290,1460,1,9.0,839.0,4,370,0.0,0.0
357291,4196,1,9.0,4826766.0,3,370,2.0,421527.54
357292,3833,1,9.0,19286.0,4,370,3.0,9560.0
357294,4491,1,9.0,725369.0,5,370,3.0,127637.0
357295,4561,1,17.0,16006.0,4,370,1.0,104414.0
357297,3753,1,9.0,332834.0,2,370,4.0,1995643.0
357300,5377,1,12.0,271.0,3,370,0.0,0.0
357302,1588,3,19.0,567379.0,3,370,14.0,681754.5349999999
357303,5540,1,9.0,175.0,3,370,0.0,0.0
357304,2699,1,17.0,925636.0,2,370,12.0,134867.0
357307,891,1,4.0,2588452.0,3,370,1.0,1573.0
357313,5559,1,17.0,20632.0,2,370,4.0,1395007.0
357314,1055,3,19.0,56783.0,2,370,3.0,7082965.5
357318,101,1,12.0,591651.0,4,370,0.0,0.0
357319,6743,3,13.0,54.0,2,370,58.0,4402906.0
357320,2143,1,19.0,244739.0,5,370,4.0,9319620.98
357321,5698,0,19.0,0.0,2,370,0.0,0.0
357322,5111,1,18.0,0.0,3,370,12.0,64947.0
357324,4253,1,12.0,296610.0,3,370,6.0,30633.0
357327,311,2,19.0,94726.0,3,370,1.0,3446.0
357341,7685,2,17.0,41066.0,3,370,16.0,233254.733
357347,1547,1,9.0,367478.0,3,370,6.0,25313571.860000003
357441,4494,3,3.0,262604.0,6,370,3.0,179430.0
357442,5339,3,12.0,67019.0,5,370,15.0,410328.0
357445,4204,1,18.0,171726.0,6,370,1.0,135883.0
357447,5047,1,19.0,33348.0,6,370,5.0,1343138.0
357448,3290,1,12.0,1915833.0,5,370,5.0,1714.0
357455,2548,3,16.0,110515.0,5,370,5.0,72375.0
357456,876,1,17.0,1287860.0,5,370,1.0,468040.0
357457,2692,1,12.0,1562632.0,5,370,3.0,12397.0
357458,3408,1,19.0,8848.0,4,370,0.0,0.0
357466,4831,2,9.0,104330.0,4,370,4.0,6738259.43
357468,4408,1,12.0,29867.0,4,370,0.0,0.0
357471,6311,1,9.0,2819510.0,5,370,2.0,3688238.0
357474,667,1,19.0,592066.0,4,370,0.0,0.0
357475,5794,2,4.0,89049.0,4,370,1.0,103324.0
357478,7218,1,18.0,19349365.0,4,370,0.0,0.0
357482,6155,1,15.0,200812.0,3,370,2.0,15997.381000000001
357484,5372,3,18.0,811935.0,4,370,32.0,2107837.0
357485,7267,1,5.0,206.0,3,370,0.0,0.0
357488,3999,3,17.0,461707.0,3,370,4.0,155086.25
357489,4617,1,19.0,0.0,2,370,0.0,0.0
357490,2339,1,10.0,409561.0,4,370,6.0,285734.47
357493,504,1,19.0,153711.0,2,370,4.0,1995403.395
357497,2749,3,12.0,848586.0,2,370,4.0,4225896.995
357498,1767,1,12.0,105601.0,3,370,3.0,43373.0
357499,1634,1,4.0,2633.0,4,370,0.0,0.0
357502,3197,1,12.0,1705196.0,3,370,0.0,0.0
357506,5997,1,2.0,444392.0,3,370,6.0,4874124.98
357507,1346,1,5.0,6474.0,3,370,0.0,0.0
357509,5306,1,15.0,242106.0,4,370,7.0,19668.77
357510,3910,1,17.0,114439.0,2,370,7.0,4021542.9899999998
357513,3079,3,12.0,145855.0,3,370,6.0,4158644.5
357519,1476,1,17.0,133948.0,3,370,0.0,0.0
357521,6393,1,19.0,63282.0,2,370,9.0,746554.79
357525,7415,1,18.0,163630.0,2,370,1.0,3096.0
357526,5923,1,19.0,3218731.0,3,370,6.0,5500043.028000001
357527,4596,1,18.0,272935.0,2,370,4.0,17771791.365
357567,4691,1,19.0,1029.0,3,370,0.0,0.0
357628,1593,1,19.0,327.0,2,370,0.0,0.0
357656,480,3,15.0,226357.0,5,370,6.0,112527666.78999999
357658,792,3,9.0,553993.0,6,370,0.0,0.0
357661,6360,3,19.0,1889815.0,4,370,2.0,53210.0
357668,4215,1,19.0,1964540.0,5,370,40.0,1435048.21
357670,4788,1,9.0,2218347.0,5,370,3.0,7520.0
357671,3511,3,18.0,1770992.0,3,370,6.0,137595.39
357676,6202,1,12.0,0.0,4,370,0.0,0.0
357677,7618,1,12.0,30519.0,2,370,0.0,0.0
357682,270,2,18.0,1766292.0,4,370,12.0,29168.0
357688,2766,1,17.0,1303170.0,5,370,4.0,849540.0
357692,728,1,12.0,8959.0,3,370,0.0,0.0
357693,2856,1,18.0,58111.0,3,370,6.0,287948.0
357695,5848,3,19.0,1415448.0,3,370,7.0,317307.70499999996
357699,5036,3,1.0,2169802.0,2,370,7.0,131800.72499999998
357700,5118,1,19.0,1646014.0,4,370,1.0,8790.0
357701,1470,1,12.0,324044.0,3,370,0.0,0.0
357702,2529,1,18.0,718481.0,3,370,7.0,33190447.174999997
357705,7040,1,16.0,39739.0,3,370,1.0,101808.0
357706,3811,3,12.0,2285386.0,3,370,11.0,2082373.51
357709,3562,1,3.0,96316.0,3,370,7.0,5276384.0
357712,635,3,13.0,1666968.0,3,370,1.0,7086.0
357715,7706,2,19.0,624147.0,3,370,0.0,0.0
357717,7672,1,5.0,1836187.0,2,370,1.0,522.0
357788,3382,1,19.0,83133.0,3,370,38.0,23058246.0
357817,4926,1,19.0,556626.0,7,370,0.0,0.0
357841,40,3,19.0,390912.0,4,370,392.0,1534902.0
357848,5585,1,12.0,2321.0,4,370,0.0,0.0
357849,2176,1,9.0,1579155.0,6,370,5.0,57964.0
357850,5254,3,17.0,1241401.0,5,370,2.0,1573.0
357852,2771,3,15.0,247836.0,5,370,4.0,7307927.180000001
357856,7587,3,9.0,832933.0,5,370,5.0,97312.0
357858,5012,1,19.0,1253591.0,6,370,0.0,0.0
357861,844,1,14.0,11104.0,5,370,0.0,0.0
357862,6062,1,11.0,241192.0,5,370,1.0,2722.0
357863,2074,1,17.0,575493.0,4,370,3.0,577931.4199999999
357866,120,3,14.0,1441976.0,4,370,34.0,40704.0
357869,7402,1,4.0,967075.0,4,370,1.0,29233.0
357870,7570,1,18.0,601139.0,5,370,16.0,19227661.0
357871,5870,1,14.0,2886933.0,4,370,6.0,99757.0
357874,3706,1,19.0,18517.0,4,370,0.0,0.0
357882,1651,1,19.0,7647920.0,3,370,9.0,73480.0
357883,3539,1,1.0,1826528.0,2,370,2.0,113918.694
357885,3461,1,18.0,935117.0,3,370,4.0,261520.0
357887,5813,1,18.0,341725.0,3,370,4.0,533367.968
357888,4301,3,12.0,1716918.0,3,370,42.0,41797543.9235
357889,2103,3,17.0,554705.0,3,370,5.0,16000.0
357892,7073,3,13.0,309683.0,2,370,4.0,713.0
357893,4131,3,17.0,84272.0,3,370,15.0,73208.0
357897,4753,3,7.0,1069298.0,3,370,2.0,10373.0
357902,2527,1,19.0,0.0,2,370,2.0,3.0
357904,7148,3,19.0,334295.0,2,370,6.0,96913383.91499999
357905,2779,1,12.0,904.0,2,370,0.0,170416.0
357907,2217,3,19.0,1758714.0,2,370,74.0,8883591.0
358001,3912,1,19.0,1465816.0,7,382,22.0,19970692.473
358005,3096,1,19.0,156897.0,2,382,20.0,303290.0
358006,5393,1,2.0,98177.0,2,382,5.0,58747171.95
358008,1568,1,19.0,1972773.0,6,382,2.0,5745.0
358026,4207,1,19.0,221324.0,4,382,0.0,0.0
358029,6471,1,17.0,0.0,2,382,0.0,0.0
358030,5956,3,19.0,417504.0,4,382,0.0,0.0
358033,1613,1,12.0,552065.0,3,382,0.0,0.0
358034,4242,1,9.0,16492.0,3,382,1.0,627.0
358036,578,1,12.0,2072056.0,4,382,5.0,23749.0
358037,5741,1,4.0,227418.0,2,382,2.0,1546.87
358040,26,1,19.0,493333.0,4,382,0.0,0.0
358044,3663,1,19.0,123830.0,3,382,5.0,43677501.625
358046,4211,1,19.0,1191028.0,3,382,1.0,8888.96
358048,5540,1,9.0,175.0,3,382,0.0,0.0
358054,6908,1,17.0,239808.0,2,382,0.0,0.0
358059,2143,1,19.0,244739.0,5,382,6.0,9513730.17
358061,4253,1,12.0,296610.0,3,382,1.0,236.0
358063,5489,1,5.0,715.0,3,382,0.0,54985.0
358064,759,3,12.0,612138.0,2,382,6.0,1327964.87
358066,3491,1,18.0,506366.0,3,382,7.0,3099361.685
358067,1547,1,9.0,367478.0,3,382,5.0,60563083.72
358071,299,1,18.0,0.0,2,382,0.0,0.0
358138,40,3,19.0,390912.0,4,382,346.0,1270765.0
358144,2771,3,15.0,247836.0,5,382,0.0,0.0
358157,3092,1,19.0,2863438.0,6,382,16.0,1362141.0
358167,2074,1,17.0,575493.0,4,382,0.0,0.0
358172,6426,1,12.0,0.0,2,382,0.0,42403.0
358178,177,1,14.0,0.0,4,382,0.0,0.0
358192,1921,1,19.0,119358.0,5,382,1.0,1268.0
358193,480,3,15.0,226357.0,5,382,6.0,64064132.394999996
358195,1333,1,9.0,62533.0,4,382,2.0,18202.0
358197,792,3,9.0,553993.0,6,382,2.0,48281.0
358199,6360,3,19.0,1889815.0,4,382,2.0,83449.0
358206,7233,1,19.0,9963.0,4,382,0.0,0.0
358207,6202,1,12.0,0.0,4,382,0.0,0.0
358211,3617,1,19.0,359609.0,5,382,0.0,0.0
358212,3982,1,9.0,0.0,2,382,0.0,0.0
358213,5224,1,12.0,7658.0,4,382,3.0,1649516.0
358214,4503,1,18.0,246972.0,4,382,4.0,464027.0
358216,728,1,12.0,8959.0,3,382,0.0,0.0
358220,6012,1,19.0,59701.0,3,382,1.0,102.0
358222,5848,3,19.0,1415448.0,3,382,9.0,234088.035
358223,5450,1,17.0,168008.0,3,382,0.0,372.0
358227,1470,1,12.0,324044.0,3,382,0.0,7859.0
358228,5572,1,17.0,450527.0,2,382,6.0,549788.975
358229,7002,1,17.0,64309.0,2,382,18.0,700660.0
358232,6575,1,17.0,993823.0,4,382,5.0,87561796.105
358233,2529,1,18.0,718481.0,3,382,7.0,12083659.37
358235,748,1,17.0,135072.0,3,382,11.0,21150.0
358237,3562,1,3.0,96316.0,3,382,3.0,412294.0
358239,7257,1,12.0,103781.0,3,382,1.0,406926.0
358242,6359,1,17.0,162418.0,2,382,2.0,119025.0
358248,1435,1,14.0,577644.0,4,382,20.0,123893.28
358250,5724,3,19.0,2390889.0,4,382,4.0,73809.57400000001
358252,3461,1,18.0,935117.0,3,382,6.0,102133.0
358253,511,1,17.0,298443.0,3,382,1.0,33471.0
358254,4910,1,3.0,1361766.0,3,382,68.0,51801232.0
358256,680,1,12.0,726.0,4,382,0.0,0.0
358258,2103,3,17.0,554705.0,3,382,1.0,25079.0
358260,1088,1,17.0,565453.0,4,382,1.0,221085.0
358264,7073,3,13.0,309683.0,2,382,3.0,11081.0
358265,3472,1,12.0,5691.0,2,382,1.0,70592.0
358268,6069,1,14.0,597271.0,2,382,5.0,42792999.17
358269,1198,3,18.0,236982.0,2,382,0.0,0.0
358273,3341,1,18.0,15620.0,2,382,0.0,6727.0
358276,171,3,11.0,916057.0,3,382,7.0,7532707.725000001
358280,6509,1,18.0,309186.0,3,382,0.0,537.0
358281,6093,1,17.0,14463.0,2,382,5.0,39820.0
358282,2527,1,19.0,0.0,2,382,0.0,0.0
358298,2779,1,12.0,904.0,2,382,2.0,210812.0
358300,2217,3,19.0,1758714.0,2,382,73.0,48937540.0
358331,2031,1,4.0,832007.0,3,382,0.0,0.0
358410,3382,3,19.0,83133.0,3,382,44.0,6415202.0
358421,2620,1,2.0,117776.0,5,382,5.0,1839016.1549999998
358430,876,1,17.0,1287860.0,5,382,1.0,416.0
358431,5748,1,19.0,4491108.0,6,382,3.0,114794.0
358432,2692,1,12.0,1562632.0,5,382,5.0,44565.0
358434,6948,1,15.0,41105.0,5,382,0.0,0.0
358438,1870,1,4.0,0.0,5,382,0.0,0.0
358442,711,3,17.0,399989.0,4,382,0.0,0.0
358443,7526,1,13.0,36393.0,6,382,6.0,243708.0
358444,1553,3,14.0,213071.0,4,382,5.0,7902632.075
358451,1946,3,17.0,2112.0,2,382,5.0,550813.25
358452,3999,3,17.0,461707.0,3,382,7.0,156320.044
358453,4610,1,14.0,107802.0,2,382,13.0,99035.0
358454,3346,1,11.0,167327.0,5,382,3.0,323.0
358455,255,3,12.0,357.0,3,382,0.0,15627.0
358456,2749,3,12.0,848586.0,2,382,10.0,4462553.225
358457,1767,1,12.0,105601.0,3,382,16.0,1349572.0
358458,3054,1,2.0,85208.0,3,382,5.0,2560599.2900000005
358459,5997,1,2.0,444392.0,3,382,7.0,34319094.68
358462,3630,3,12.0,73143.0,3,382,2.0,2752.0
358463,5306,1,15.0,242106.0,4,382,5.0,48555.45
358464,6450,1,1.0,491230.0,2,382,5.0,3712819.625
358466,2409,1,4.0,3053869.0,4,382,3.0,5125.0
358467,3910,1,17.0,114439.0,2,382,7.0,18498780.99
358470,5500,1,17.0,12207.0,2,382,0.0,2006.0
